,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
6701,hincapandjaitan,jokowi,"Saya mengajak pak @jokowi untuk kembali giat berkampanye lagi tentang Revolusi Mental. Itu pesan sangat baik pak, ketimbang berkelahi yg berarti lemah mental. Saya Indonesia, Saya Pancasila. Iya saya juga setuju pak. Ingat, kita harus mengamalkan sila ketiga. Persatuan.",Positive,,
6702,hincapandjaitan,jokowi,"Saya kira ini bukan pesan yang baik pak presiden @jokowi Menyiapkan kemenangan artinya menyiapkan strategi, bukan siap berkelahi. Mohon ini tidak diteruskan di pertemuan-pertemuan selanjutnya. Kita ingin pemilu damai. Jika relawan/simpatisan/kader SALAH ya diingatkan, dididik. pic.twitter.com/0nUTQROhC6",Negative,,
6703,hincapandjaitan,jokowi,begini cara @Amal_Alghozali kader @PDemokrat melakukan konsep #PeduliBeriSolusi berdayakan petani dan pangan lokal. @hariankompas @kompascom @Demokrat_TV @zarazettirazr @SBYudhoyono Inilah politik keseimbangan kami untuk pemerintahan pesiden @jokowi agar masyarakat sejahterah pic.twitter.com/vQiRkNRVd1,Neutral,,
6704,hincapandjaitan,jokowi,terimakasih pak @jokowi dan ibu juga pak @Pak_JK dan ibu yg sudah membesuk pak @SBYudhoyono . sungguh menyejukkan. semoga pak sby segera fresh dan bisa aktif lagi melakukan aktifitasnya sehari hari memajukan bangsa via @PDemokrat pic.twitter.com/9YawnpKU39,Neutral,,
6705,hincapandjaitan,jokowi,Harian @rakyatmerdeka hari ini melaporkan kondisi ekonomi kita saat ini real di lapangan sbg masukan kpd pemerintahan @jokowi khususnya @KemenkeuRI utk bijak  &  tepat mengambil strategi mengatasinya. mari sama2 bantu dengan ide dan pikiran yang baik mengatasinya. @Demokrat_TV pic.twitter.com/eLuGgVCqcE,Positive,,
6706,hincapandjaitan,jokowi,@jawapos memberikan early warning keada kita semua agar bijak dan berhatihati mengelola ekonomi kita. mari kita bantu pemerintah bisa mengatasinya dengan baik  &  bijak agar arah ekonomi kita tetap dijalur yang benar @jokowi @Demokrat_TV @kemenkeu @KemenkeuRI @bankindonesia pic.twitter.com/DsAFT5KFlZ,Positive,,
6707,hincapandjaitan,jokowi,terima kasih pemerintahan @SBYudhoyono silahkan diteruskan dan dilanjutkan presiden @jokowi .... pic.twitter.com/5FfW7vkLIC,Positive,,
6708,hincapandjaitan,jokowi,soal utang yang besar di era presiden @jokowi pak SBY menjawab tak selamanya utang itu salah sepanjang digunakan sebesar2nya utk kemaslahatan warga negara dan tdk boleh berlebihan. #SBYTourDeBanten pic.twitter.com/GGq8XYKnfZ,Neutral,,
6709,hincapandjaitan,jokowi,terima kasih pak @jokowi @TetenMasduki @tjahjo_kumolo atas kehadirannya dalam Rapimnas 2018 @PDemokrat dalam semangat #DemokratS14P ! pic.twitter.com/i0qLKyfH1g,Positive,,
6710,hincapandjaitan,sandi,Terlepas dari itu saya yakin bahwa pengalaman bpk @SBYudhoyono yg pernah Dua Kali memenangkan Pilpres (2004  &  2009) akan siap dan senang jika dimintai pandangan dan nasihatnya terhadap langkah Paslon Prabowo- Sandi yg kami usung. Agar pasangan ini sukses  &  memenangkan Pilpres. pic.twitter.com/cNRZO815lV,Positive,completely supportive,
6711,hincapandjaitan,Wiranto,Wiranto Sebut Informasi Makar Didapat dari Media Sosial http:// kom.ps/AFvnGT - ini pasti gara2 @ZaraZettiraZR ngomong makar siang td LOL,Negative,leanly opposing,
6712,hincapandjaitan,bu mega,Waduh. Ada tuduhan baru di #ILCMegaVersusSby Pak SBY membully bu mega ? Ada pesan dari netizen utk saya sampaikan di forum ILC malam ini? Agar saya sampaikan terkait kalimat yg terucap dari salah satu pembicara.,Negative,completely opposing,
6713,hincapandjaitan,prabowo,Terlepas dari itu saya yakin bahwa pengalaman bpk @SBYudhoyono yg pernah Dua Kali memenangkan Pilpres (2004  &  2009) akan siap dan senang jika dimintai pandangan dan nasihatnya terhadap langkah Paslon Prabowo -Sandi yg kami usung. Agar pasangan ini sukses  &  memenangkan Pilpres. pic.twitter.com/cNRZO815lV,Positive,leanly towards supportive,
6714,hincapandjaitan,prabowo,Sepengetahuan @PDemokrat struktur Dan siapa yg akan mengawaki Ketua Tim Pemenangan Prabowo -Sandiaga tersebut belum dibicarakan dalam format Koalisi dan belum dibentuk. Sehingga kembali Saya tegaskan bahwa berita yg beredar soal @SBYudhoyono sb Ketua Tim Pemenangan Tidak Benar. pic.twitter.com/kyHBQHQ67G,Neutral,,
6715,hincapandjaitan,prabowo,@PDemokrat bersama Partai Sahabat lainnya secara Resmi mengusung @prabowo - @sandiuno dalam kontestasi Pilpres 2019. Mari kita sambut hari esok untuk membangun kesepahaman dan kesolidan untuk Pemilu 2019. #DemokratS14P2019 pic.twitter.com/DsbBkw9gw4,Positive,,
6716,hincapandjaitan,prabowo,"Ketua Umum @PDemokrat bpk @SBYudhoyono telah hadir di kediaman Ketua Umum @Gerindra bpk @prabowo . Pertemuan dua tokoh bangsa kembali berlanjut kembali hari ini, suasana hangat betul menyelimuti momen ini. pic.twitter.com/jmbyGpgkkn",Positive,,
6717,hincapandjaitan,prabowo,Rombongan @PDemokrat yg sejak tadi bersiap menungu kedatangan Ketua Umum @SBYudhoyono dalam pertemuan lanjutan Dengan tokoh bangsa bapak @prabowo . pic.twitter.com/QAoq13JcuI,Neutral,,
6718,hincapandjaitan,prabowo,"ketua umum @PDemokrat bapak @SBYudhoyono dan ketua umum @partaigerindra bapak @prabowo sudah bertemu bicara masalah bangsa dan siap berkoalisi di pilpres 2019, dua sekjendnya pun berjabat tangan. #KamiMulai pic.twitter.com/kIuqs2Wnfp",Neutral,,
6719,hincapandjaitan,prabowo,Telah hadir bpk @prabowo (Ketum @Gerindra ) yang disambut langsung oleh @SBYudhoyono (Ketum @PDemokrat ) semoga pertemuan malam ini dapat membawa kemaslahatan bagi bangsa Indonesia pic.twitter.com/kNHLDLVZeS,Positive,,
6720,hincapandjaitan,prabowo,Bahkan elektabilitas AHY sebagai Wakil Presiden menempati peringkat dua baik sebagai Pasangan Jokowi maupun sebagai Pasangan Prabowo . pic.twitter.com/DwduEAPT9k,Neutral,,
6721,hincapandjaitan,prabowo,Nama AHY kembali menjadi potensial sebagai Wakil Presiden yang diinginkan masyarakat baik dengan Jokowi Maupun Dengan Prabowo . pic.twitter.com/1i16LLFuEx,Neutral,,
6722,hincapandjaitan,prabowo,Dua tokoh yg masing-masing juga merupakan ketua umum @PDemokrat  &  @Gerindra yakni Bapak @SBYudhoyono  &  @prabowo sepakat utk mengawal bangsa. pic.twitter.com/QdvwK7QGG6,Positive,,
6723,hincapandjaitan,prabowo,Sebentar lagi dua kursi tsb akan diisi oleh Bapak @SBYudhoyono dan @prabowo di pendopo cikeas untuk memberikan joint press statement. pic.twitter.com/jpBr1kKb38,Neutral,,
6724,hincapandjaitan,sby,Bapak SBY  &  Pakde Karwo. Semua kader Jawa Timur dalam kondisi S14P dan Kompak untuk Pileg dan Pilpres 2019 mendatang. pic.twitter.com/zW5Q9JmSy0,Positive,completely supportive,
6725,hincapandjaitan,sby,Waduh. Ada tuduhan baru di #ILCMegaVersusSby Pak SBY membully bu mega? Ada pesan dari netizen utk saya sampaikan di forum ILC malam ini? Agar saya sampaikan terkait kalimat yg terucap dari salah satu pembicara.,Positive,,
6726,hincapandjaitan,sby,"Setuju kah dengan poin saya? Daripada pak @SBYudhoyono dituduh playing victim, dan tuduhan lainnya. ILC episode selanjutnya, kita bisa undang kedua Presiden RI yakni Pak SBY dan Bu Mega duduk bertatap muka dan bercerita. #ILCMegaVersusSby",Neutral,,
6727,hincapandjaitan,sby,"terimakasih utk semua doa yang disampaikan utk kesembuhan pak SBY , persis pukul 18.00 sore ini beliau sdh boleh kembali ke rumah. salam pic.twitter.com/KdS6n9bnVf",Positive,,
6728,hincapandjaitan,sby,terimakasih pak @jokowi dan ibu juga pak @Pak_JK dan ibu yg sudah membesuk pak @SBYudhoyono . sungguh menyejukkan. semoga pak sby segera fresh dan bisa aktif lagi melakukan aktifitasnya sehari hari memajukan bangsa via @PDemokrat pic.twitter.com/9YawnpKU39,Positive,,
6729,hincapandjaitan,sby,Tentunya judul yang salah dan disiasati seolah-olah menjadi pernyataan SBY merupakan sesuatu yang tidak sesuai dengan kode etik jurnalistik.,Positive,,
6730,hincapandjaitan,sby,Pertanyaan ini juga ditanyakan oleh seorang warga pada acara Dialog SBY dengan masyarakat Kabupaten Tangerang pada siang hari ini.,Neutral,,
6731,hincapandjaitan,sby,KEDUA Pernyataan Bapak @SBYudhoyono tersebut adalah dalam rangka menanggapi pertanyaan seorang warga Bpk. Supandi Harsono yang menyampaikan keinginan agar Bapak SBY maju mencalonkan diri kembali sebagai Presiden.,Neutral,,
6732,hincapandjaitan,sby,soal utang yang besar di era presiden @jokowi pak SBY menjawab tak selamanya utang itu salah sepanjang digunakan sebesar2nya utk kemaslahatan warga negara dan tdk boleh berlebihan. #SBYTourDeBanten pic.twitter.com/GGq8XYKnfZ,Neutral,,
6733,hincapandjaitan,sby,"Rangkaian #SBYTourDeJogja malam ini dimulai dengan kegiatan Ngopi bareng SBY di Alun- Alun Loor Keraton Ngayodikarto Diningrat, yang dihadiri oleh rakyat Yogyakarta yg ingin melepas rindu dengan beliau. pic.twitter.com/uPzS0Q6joF",Positive,,
6734,hincapandjaitan,sby,"12. Pernyataan PDIP yang langsung menyalahkan pemerintahan Presiden SBY , dan mendiskreditkan Partai Demokrat, juga salah alamat. Bukan Partai Demokrat ataupun kadernya yang menyebut Puan Maharani dan Pramono Anung, tetapi Setya Novanto (mantan Ketum Partai Golkar).",Positive,,
6735,hincapandjaitan,sby,Ada @DidikMukrianto @KRMTRoySuryo dan juga Taufik Hidayat yg memberikan solusi dari @PDemokrat . Sejatinya perjuangan untuk mensejahterakan atlit dan memajukan olahraga sudah sejak lama diperjuangkan ketika jaman SBY dengan lahirnya UU SKN #DemokratS14P #PeduliBeriSolusi pic.twitter.com/awRaipKmOR,Neutral,,
6736,hincapandjaitan,Surya Paloh,Surya Paloh : Revisi UU KPK Bukan Untuk Melemahkan via @metro_tv http:// metrotvn.ws/A485070,Neutral,neutral,
6737,hincapandjaitan,Fahri Hamzah,Badan Penegak Disiplin PKS Panggil Fahri Hamzah Malam ini- http:// republika.co.id/r/o0sa2m354,Neutral,neutral,
6738,hincapandjaitan,Islam,Ketua umum bapak @SBYudhoyono membuka acara dengan menyampaikan Refleksi Ramadhan kepada para kader dengan tema Dimensi Keadilan Sebagai Wujud Aktualisasi Islam di Indonesia. pic.twitter.com/YG9HkpQoXG,Neutral,leanly towards supportive,
6739,hincapandjaitan,Islam,... yang sesuai dengan garis politik luar negeri Bangsa Indonesia yang bebas aktif. Mendorong PBB maupun Organisasi Negara-negara Islam (OKI) untuk segera mengambil sikap menekan Amerika dan tidak mengakui klaim Presiden Amerika Donald Trump atas Yerusalem.,Positive,,
6740,hincapandjaitan,Islam,Selamat Tahun Baru Islam 1439 H. Semoga kita semua menjadi pribadi yang lebih baik dan bermanfaat bagi sesama #TahunBaruIslam pic.twitter.com/fRxn37HOcC,Positive,,
6741,hincapandjaitan,Islam,Pak @SBYudhoyono btrima ksh atas toleransi persaudaraan hng umat Islam bis menjalankan ibadah puasa dlm lingkungan damai. #koreksidemokrat,Positive,,
6742,hincapandjaitan,Islam,Apakah ada keistimewaan hari Jumat di Islam dibandingkan hari lainnya? mas @ulil @sahaL_AS -beneran bertanya lho ini -,Neutral,,
6743,hincapandjaitan,Islam,34 Negara Islam Bentuk Aliansi Militer http:// brt.st/4ZHI via @beritasatu,Neutral,,
6744,hincapandjaitan,Hindu,"Untuk Sahabat Penganut Hindu , Rahajeng Galungan Lan Kuningan. Kiranya syukur kita diterima oleh Sang Hyang Widhi pic.twitter.com/xsnMZWpXhB",Positive,completely supportive,
6745,hincapandjaitan,Hindu,Selamat Hari Raya Galungan utk Sahabat penganut agama Hindu . Kiranya Dharma senantiasa bersemayam  &  tergenggam dlm kehidupan kita. #Galungan,Positive,,
6746,hincapandjaitan,Katolik,Agama Dan Budaya tidak bisa saling terpisahkan. Keindahan di pagi tadi proses inkulturasi antara Katolik dengan Batak Toba. #Horas #FestivalBudayaBatak #GeoparkKalderaToba pic.twitter.com/QLRXtm2RSj,Positive,,
6747,hincapandjaitan,Katolik,"senangnya tunggu lonceng gereja berbunyi saat perayaan natal dimulai di gereja katolik st maria pintu surga, sei agul, medan @joydestobing pic.twitter.com/za1SeZ5ROQ",Positive,,
6748,hincapandjaitan,Indonesia,Kita sambut perayaan 73 tahun kemerdekaan Republik Indonesia dari #RumahPolitikHinca di jantung kota Medan dengan hati riang gembira sambil berterimakasih pada sang founding fathers kita. #Merdeka pic.twitter.com/IikN0cLbMf,Positive,leanly towards supportive,
6749,hincapandjaitan,Indonesia,"Saya mengajak pecinta sepakbola indonesia utk mendoakan pelatih kesayangan kita, coach benny dollo. Beliau kabarnya sedang dirawat dirumah sakit. Timnas U16 kita baru saja juara, piala-piala berikutnya semoga bisa kita saksikan langsung di stadion bersama. SEGERA SEMBUH COACH!!! pic.twitter.com/2FpvNa8xVE",Neutral,,
6750,hincapandjaitan,Indonesia,"Menjelang perayaan besar bangsa Indonesia 17 Agustus 2018 nanti , Hari ini adik"" U-16 memberikan kado terbaiknya dengan memberikan Gelar Juara AFF U-16 Championship. Terima kasih atas perjuangan kalian yg luar biasa. Jaga terus asa kalian menuju Piala Dunia. #IndonesiaJuara pic.twitter.com/xOkJhhssih",Positive,,
6751,hincapandjaitan,Indonesia,": apa persamaan pilpres indonesia nanti dengan liverpool musim depan? : apa bang? : kalau pilpres terselenggara tahun 2019, liverpool bakal raih gelar ke-19. Hehe, saya coba ikutan trending #RecehkanPilpres",Neutral,,
6752,hincapandjaitan,Indonesia,"Indonesia untuk semua, bukan milik segelintir orang ataupun kelompok tertentu. Setiap orang berhak menentukan siapa yg akan menjadi pemimpin kita 5 Tahun kedepan. Sama halnya jg dgn hak untuk dipilih sebagai pemimpin. Kita punya putra-putri terbaik bangsa pantas untuk memimpin. pic.twitter.com/NIKW3Jc8lX",Positive,,
6753,hincapandjaitan,Indonesia,"Soal narkoba ini tentunya tidak mengejutkan kita karena Pak @Jokowi sejak Tahun 2015 sudah mewanti"" Bahwa Indonesia darurat narkoba. pic.twitter.com/PZTqmfDaVN",Neutral,,
6754,hincapandjaitan,Indonesia,Adapun ancaman bangsa Indonesia pada saat ini adalah tentu soal kemampuan rakyat dalam memenuhi kebutuhan pokok serta semakin meraja relanya narkoba. pic.twitter.com/AW8RKgZEfN,Neutral,,
6755,hincapandjaitan,Indonesia,"Berlanjut kepada Permasalahan utama yang masyarakat hadapi akhir-akhir ini. Yang perlu diperhatikan oleh pemerintah Indonesia agar Permasalahan Ekonomi, lapangan kerja dan harga sembako kiranya merupakan ditangani dengan serius pic.twitter.com/5tIHz0oLbf",Neutral,,
6756,hincapandjaitan,Indonesia,Selamat siang tweeps hari ini Roda Tiga Konsultan merilis hasil surveynya di 34 provinsi Indonesia bertajukan Capres-Cawapres terkuat untuk pemilu 2019 pic.twitter.com/7PHq1zQtyq,Neutral,,
6757,hincapandjaitan,Indonesia,Selamat Hari Kamis Indonesia . Hari ini Rapat Paripurna Ke-32 @DPR_RI dengan berbagai agenda salaah satu diantaranya adalah Komisi 3 DPR RI akan melaporkan hasil Uji Kelayakan para Calon Hakim Agung. pic.twitter.com/SvMiVBG2uH,Positive,,
6758,hincapandjaitan,Indonesia,selamat pagi Indonesia . selamat pagi kawan semua. tetap semangat utk kerja politik yang terbaik untuk bangsa. pic.twitter.com/OtvQndRbyH,Positive,,
6759,hincapandjaitan,Malaysia,Pagi ini mari kita beri doa dari tanah air kpd para atlet badminton putri yg saat ini sedang berhadapan dgn malaysia di semifinal. #SEAGames pic.twitter.com/LWYaezyb2Z,Neutral,leanly towards supportive,
6760,hincapandjaitan,Malaysia,Saya cemas melihat permainan timnas seperti babak pertama melawan malaysia tadi. Pdhl ada harapan besar membawa emas dari SEAgames.,Neutral,,
6761,hincapandjaitan,Malaysia,GARUDA memang hebat; libas Harimau Malaysia 3-0. Terima kasih timnas Ibdonesia. pic.twitter.com/ypmAKTUbRx,Neutral,,
6762,hincapandjaitan,Malaysia,Sejenak di std manahan solo; saksikan timnas Indonesia vs Malaysia pic.twitter.com/91lVydvizr,Neutral,,
6763,hincapandjaitan,Malaysia,Bersama perwakilan Malaysia ; lsg ajak duel met TIMNAS INDONESIA VS TIMNAS MALAYAIA ketika tahu sanksi dicabut FIFA. pic.twitter.com/B4r69HjJBM,Neutral,,
6764,hincapandjaitan,Malaysia,"Dia anak sekolah kelas 4 dari Malaysia , yg bersama orangtuanya menikmati Angkringan Yogyakarta. #SBYTourDeJava #Jogja",Neutral,,
6765,hincapandjaitan,Malaysia,"Indonesia no 42. Singapura melesat di no 14. Malaysia , Thailand, India bahkan Vietnam jauh diatas Indonesia. #BestCountries",Positive,,
6766,hincapandjaitan,Singapura,Bapak @SBYudhoyono menyapa langsung dari Singapura seluruh warga Kalbar yg hadir di pelantikan via telpon pic.twitter.com/QocYPgnr2q,Positive,completely supportive,
6767,hincapandjaitan,Singapura,"Indonesia no 42. Singapura melesat di no 14. Malaysia, Thailand, India bahkan Vietnam jauh diatas Indonesia. #BestCountries",Positive,,
6768,hincapandjaitan,Filipina,... AFF SUZUKI CUP nov 2016 di Myanmar dan Filipina pelatihnya sedang disiapkan oleh Tim expert panel yg dibentuk utk itu.,Neutral,neutral,
6769,hincapandjaitan,Filipina,3. Thn ini Indonesia hny bs mengikuti 2 kejuaraan internasional; U19 AFF CHAMPIONSHIP di Vietnam  &  AFF SUZUKI CUP di Myanmar  &  Filipina .....,Neutral,,
6770,hincapandjaitan,Amerika,Ada apa dengan tim amerika latin ?,Neutral,leanly opposing,
6771,hincapandjaitan,Amerika,... yang sesuai dengan garis politik luar negeri Bangsa Indonesia yang bebas aktif. Mendorong PBB maupun Organisasi Negara-negara Islam (OKI) untuk segera mengambil sikap menekan Amerika dan tidak mengakui klaim Presiden Amerika Donald Trump atas Yerusalem.,Negative,,
6772,hincapandjaitan,Amerika,5. @Pdemokrat mendukung sikap Pemerintah Indonesia utk membantu perjuangan Rakyat Palestina menuju bangsa merdeka serta agar aktif mengambil posisi menggalang kekuatan global untuk menekan Amerika secara diplomatis maupun langkah politik lainnya...,Negative,,
6773,hincapandjaitan,Amerika,Belum lama ini Presiden Amerika Serikat Donald Trump mengklaim sepihak Yerusalem sebagai Ibukota Israel dan memerintahkan Kedubes AS agar segera dipindah ke Yerussalem.,Neutral,,
6774,hincapandjaitan,Amerika,Ngabuburit sambil nonton pertandingan klasik amerika latin. Samba vs Tango. Coutinho keren nih mainnya. pic.twitter.com/0PJjY6gb97,Neutral,,
6775,hincapandjaitan,Amerika,VOA Indonesia memberitakan Amerika Kerahkan Kapal Induk Ketiga ke Pasifik Barat. Semoga utk perdamaian umat manusia. pic.twitter.com/3qljZ6f2NG,Positive,,
6776,hincapandjaitan,Amerika,Ini dia semangat juang peserta Konvensi Cabup @PDemokrat Garut seolah mengalahkan Konvensi presiden Amerika Serikat #DariGarutRebutJawaBarat pic.twitter.com/EBTLFBS1i8,Negative,,
6777,hincapandjaitan,Amerika,#InstitutDemokrat @dinopattidjalal 'embargo militer diakhiri sendiri oleh amerika . Kt tdk pernah mengemis-emis utk minta pencabutan embargo',Neutral,,
6778,hincapandjaitan,Amerika,"@danrem yg ini diinterview jg dong: ""Kl negara bingung blh tanya saya. Saya pernah bicara ini di dpn jend Amrik. Dephan Amerika Okt 2006""LOL",Neutral,,
6779,hincapandjaitan,ISIS,16. Artinya kasus salah satu kampus yg rektornya berindikasi dekat dengan ISIS tak akan terjadi apabila Pasal 8 ini dijalankan dengan baik. pic.twitter.com/rWeAdZ6K4X,Neutral,neutral,
6780,hincapandjaitan,ISIS,10. Hal ini didasarkan kepada adanya 1 kasus dimana rektor yg terpilih ternyata memiliki ikatan dengan ISIS .,Neutral,,
6781,hincapandjaitan,ISIS,Media Australia Sebut Masjid di Jakarta Sebar Propaganda ISIS @cnnindonesia http:// cnn.id/112838,Neutral,,
6782,hincapandjaitan,HTI,"Dikritik karena Hadiri Acara HTI , Ini Kata Wali Kota Bogor http:// kom.ps/AFue2a cc: @sahaL_AS",Positive,completely supportive,
6783,hincapandjaitan,FPI,Tumben akrab ;) - Kata FPI tentang Rencana Ahok Tertibkan Kalijodo http:// kom.ps/AFueRs,Positive,completely supportive,
6784,hincapandjaitan,KPK,Siang ini Komisi 3 @DPR_RI melaksanakan RDP dengan @KPK_RI . Agenda siang ini KPK akan menjawab 4 pertanyaan Komisi 3 @DPR_RI pada rapat sebelumnya. pic.twitter.com/Ptp9bBsOSN,Neutral,leanly towards supportive,
6785,hincapandjaitan,KPK,"11.Apakah PDIP tak akan pernah menghalang-halangi kasus penegakkan hukum o/ KPK (obstruction of justice) yg jg merupakan partai terbesar  &  berkuasa ? Semoga rakyat menilai  &  membandingkan, partai-partai mana yang konsisten dan konsekuen dlm pemberantasan korupsi  &  mana yg tidak.",Positive,,
6786,hincapandjaitan,KPK,Semangat masyarakat Kota Cirebon bersama @PDemokrat mendukung @KPK_RI untuk tetap kuat dan tanpa intervensi dalam memberantas korupsi. pic.twitter.com/k6ljKYo5Gt,Positive,,
6787,hincapandjaitan,KPK,"Besok di kota cirebon ada aksi besar #TolakPelemahanKPK bersama Partai Demokrat. Ayo warga cirebon, ramaikan dan rapatkan barisan dukung KPK pic.twitter.com/EVNVxerUdI",Positive,,
6788,hincapandjaitan,KPK,Bersama 60 ribu peserta jalan sehat Dengan tegas @PDemokrat MENOLAK Pembekuan KPK pic.twitter.com/EmDu7AA264,Positive,,
6789,hincapandjaitan,KPK,Sebuah kutipan langsung dari salah satu pimpinan KPK yang disampaikan langsung dalam diskusi sistem integritas parpol dan KPK . pic.twitter.com/FDbDT7peG8,Neutral,,
6790,hincapandjaitan,KPK,"Terus bergerak untuk memastikan sila-5 yakni keadilan terus melekat dlm penegakkan hukum kita. Jangan takut KPK , kami semua bersama kalian!",Positive,,
6791,hincapandjaitan,KPK,rpat dan diskusi yang menarik utk membangun demokrasi akhirnya selesai siang ini. tks KPK yang sdh jadi tuan rumah. @PartaiDemokrat pic.twitter.com/MEszfTYb19,Positive,,
6792,hincapandjaitan,KPK,Konferensi Pers o/ @KPK_RI dihadiri 10 Parpol  &  melibatkan bbrpa kementerian jg civil society organization mengenai kajian pendanaan parpol pic.twitter.com/c8tEYpoubf,Neutral,,
6793,hincapandjaitan,KPK,"2) Sgr mendengar pernyataan resmi KPK tgl 29 Juni 2016, DPP PD melaksanakan Rapat Terbatas yg dipimpin langsung oleh Ketum PD Bpk SBY.",Neutral,,
6794,hincapandjaitan,DPR,Selamat kepada DR Drs H. Abdul Manaf MH dari Kamar Peradilan Agama dan juga DR Pri Pambudi Teguh SH MH Dari Kamar Perdata yg baru saja diputuskan lolos uji Kelayakan Calon Hakim Agung dalam Rapat Paripurna @DPR _RI Ke-32 siang ini. pic.twitter.com/RXNp19luum,Positive,leanly towards supportive,
6795,hincapandjaitan,DPR,Selamat Hari Kamis Indonesia. Hari ini Rapat Paripurna Ke-32 @DPR _RI dengan berbagai agenda salaah satu diantaranya adalah Komisi 3 DPR RI akan melaporkan hasil Uji Kelayakan para Calon Hakim Agung. pic.twitter.com/SvMiVBG2uH,Neutral,,
6796,hincapandjaitan,DPR,Siang ini Komisi 3 @DPR _RI melaksanakan RDP dengan @KPK_RI . Agenda siang ini KPK akan menjawab 4 pertanyaan Komisi 3 @DPR _RI pada rapat sebelumnya. pic.twitter.com/Ptp9bBsOSN,Neutral,,
6797,hincapandjaitan,DPR,RDP Komisi 3 @DPR _RI dengan Kepolisian Republik Indonesia yg dihadiri langsung oleh Kapolri Jenderal Tito Karnavian salaah satu pembahasannya Evaluasi pengamanan Pilkada 2018 kemarin. @FPD_ DPR @DivHumas_Polri pic.twitter.com/Xxzr414YBd,Neutral,,
6798,hincapandjaitan,DPR,"Bung Yosef Badeoda berbicara mewakili @FPD_ DPR di Komisi 3 pada RDP Kali ini. Beliau menyampaikan bahwa Kejaksaan perlu masuk juga membina di kampung"" (Jaksa Masuk Kampung) khususnya di wilayah Indonesia Timur. #NonangNonangHinca pic.twitter.com/QLZuqM8w1m",Neutral,,
6799,hincapandjaitan,DPR,Memulai awal pekan dengan Rapat Dengar Pendapat @DPR _RI bersama @KejaksaanRI . Sebagai Mitra Kerja Dari Komisi 3 tentunya segala bentuk kendala dan juga keberhasilan kinerja Kejaksaan harus disampaikan. #NonangNonangHinca pic.twitter.com/QR9fHnui8R,Neutral,,
6800,hincapandjaitan,DPR,terimakasi rekan rekan media utk wawancara yang hangat soal politik nasional pagi ini di @DPR _RI pic.twitter.com/zvLEExX034,Positive,,
6801,hincapandjaitan,DPR,"Pukul 12.00 tadi aku bikin acara Kunjungan Kerja Perseorangan sbg Komisi III DPR RI, senang sekali bisa serap aspirasi para Kepala Desa se Kecamatan Indrapura Asahan, yg punya ratusan problem hukum #RembugBangsaBersamaHinca pic.twitter.com/pA0074YO8w",Positive,,
6802,hincapandjaitan,DPR,"Kemarin berdiskusi dengan teman"" wartawan di Media Centre @DPR _RI Nusantara III mengenai ""Urgensi Cuti Kampanye Pilpres Oleh Petahana"". pic.twitter.com/pH4hyYcrS2",Neutral,,
6803,hincapandjaitan,DPR,Selesai RDP dengan @BNPTRI tadi saya berkesempatan langsung menuju Media Centre @DPR _RI untuk berdiskusi bersama teman-teman jurnalistik mengenai Cuti Kampanye oleh Presiden/Wakil Presiden petahana. pic.twitter.com/cBbjPwklUX,Neutral,,
6804,hincapandjaitan,DPR,"Hari ini senang rasanya bisa melakukan Rapat Kerja Komisi III DPR RI dengan mitra kerja, institusi Polri, yg langsung dipimpin Kapolri, jenderal Tito. laporannya bisa diikuti di @NonangNonang pic.twitter.com/QCC5TUhz21",Positive,,
6805,hincapandjaitan,DPR,Selanjutnya ada Mitra Sehati yang merupakan kelompok UMKM binaan dari Istri Anggota DPR RI @FPD_ DPR . Dan sekedar info ternyata sudah ratusan UMKM yg telah dibina. #demokratS14P #PeduliBeriSolusi pic.twitter.com/UH9mrqdinK,Positive,,
6806,hincapandjaitan,MPR,Dua tokoh bangsa malam ini kembali berjumpa. Pak @SBYudhoyono menyambut Ketua Umum @Official_PAN yg juga merupakan Ketua MPR RI bpk. @ZUL_Hasan untuk membahas persoalan bangsa ke depan. pic.twitter.com/PwQFUmIVf8,Positive,neutral,
6807,hincapandjaitan,MPR,"Setelah selesai menjalankan tugas saya dari MPR di Dapil, malam ini menyempatkan bersilaturahmi dengan seluruh kader DPC @PDemokrat Kota Tanjung Balai. #DemokratS14P pic.twitter.com/66ivi6lnf8",Neutral,,
6808,hincapandjaitan,MPR,5. Pidato tersebut disampaikan pd 1 Juni 2011 di Gedung Nusantara MPR . Utk memperingati pidato Bung Karno 1 juni 1945. #NasionalisReligius,Neutral,,
6809,hincapandjaitan,MPR,Tim Transisi Diperintahkan Bentuk Fraksi Golkar Sementara di MPR dan DPR http:// detik.id/690XLh,Neutral,,
6810,hincapandjaitan,trump,ya... belum terlambat @realDonaldTrump ! pic.twitter.com/ChPNWdodXa,Negative,completely opposing,
6811,hincapandjaitan,trump,... yang sesuai dengan garis politik luar negeri Bangsa Indonesia yang bebas aktif. Mendorong PBB maupun Organisasi Negara-negara Islam (OKI) untuk segera mengambil sikap menekan Amerika dan tidak mengakui klaim Presiden Amerika Donald Trump atas Yerusalem.,Negative,,
