Unnamed: 0,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
6008,yan_widjaya,singapura,"ada pengembalian saya produksi and 70% ku syuting di ke wisata singapura , malaysia, korsel, jepang, china, eropa, sisain hotel an makan free",Neutral,leanly towards supportive,
6009,yan_widjaya,singapura,delontio menyabet 3 penghargaan sate di singapura an and hotel $30.000 at gak 20 dari memakai kamera redscarlet ku syuting ke hunted di kali pic.twitter.com/6mpejwacuz,Neutral,,
6010,yan_widjaya,singapura,"mangobomb ini kiri minuman lewat yang lagi ngetrend di singapura , #mangotango dari mangga arumanis yang",Neutral,,
6011,yan_widjaya,singapura,puji tugas but kepulihan sineas ini saroengallo yg malam puyuh kembali di central hospital singapura an harini sudah bisa wal lagi,Neutral,,
6012,yan_widjaya,singapura,"#7letters at full pendek at at sineas singapura yg digarap di hati, kaki an toleransi menjadi tontonan nostalgia, mengharukan, an mencerahkan",Positive,,
6013,yan_widjaya,singapura,"5 negara ke ajeng oscar full berbahasa bulan inggris at #apprentice / singapura , #portofcall /hk, #suratdaripraha tris #theageofshadows /korsel",Neutral,,
6014,yan_widjaya,singapura,#young at fabulous siapa mal yg menolak desakan itu ku melanjutkan ke fa kedokteran dewi at desainer busana. full remaja inspiring di singapura,Positive,,
6015,yan_widjaya,singapura,pic ke khas ke (16/9/1923 - 23/3/2015). at ke hsien long umumkn singapura berkabung at at and pemakaman ayahnya at yg 29/3/2015 pic 14.00,Positive,,
6016,yan_widjaya,singapura,"aku doyan boke!"" lelah merry (chelseaislan) at alba (dionwiyoko) #merryriana :mimpisejutadollar malam syuting 3 ini 20 di singapura !",Neutral,,
6017,yan_widjaya,filipina,davebautista pegulat raksasa mal filipina menrobos hollywood lewat #spectre #guardiansofthegalaxy #marauders #kickboxer an #thewarriorsgate,Neutral,neutral,
6018,yan_widjaya,filipina,batur bulan di sini melainkan filipina,Neutral,,
6019,yan_widjaya,filipina,nonton bintang remaja tau filipina,Positive,,
6020,yan_widjaya,filipina,sih full teenlit filipina indonesia (teejaymarquez-jessicamila) #dubsmash by indrayantokurniawan tanya 4 dari di bioskop. ada temen kalian?,Neutral,,
6021,yan_widjaya,filipina,"@danieldokter #jaringanantarbenua full at #nagamerah di filipina , yg ke #senjadipuloputih /penghancuransarangsindikat full di indonesia",Neutral,,
6022,yan_widjaya,filipina,"@pandji cape filipina benigno aquino at ditembak saat terus di saat di manila, 21/8/1983. jangan sampai tulang di cengkareng 8/7/2014!",Negative,,
6023,yan_widjaya,filipina,"kalo itu full singapura at ke di filipina dtayangkn jiffest di epicentrum, sate 3 neo pic 16 berharga at disaksikan!",Positive,,
6024,yan_widjaya,filipina,"mas world 20 from filipina ! cantik, cerdas, berkepribadian! event yg kembali mengangkat kali di punya internasional! bravo!",Positive,,
6025,yan_widjaya,amerika,"di bioskop amerika sih at agustus 2018, semua di jalan bioskop indonesia jogja saya",Neutral,leanly towards supportive,
6026,yan_widjaya,amerika,lagi jeng merayakan dari kartini di amerika serikat denganmu bermain angklung bersama murid-murid di mal university pic.twitter.com/aakxauesqw,Neutral,,
6027,yan_widjaya,amerika,"kenapa durasi kali #avengersinfinitywar ? 19 menit di bioskop indonesia at amerika , tidak ada pemotongan dari lsf. tanggal yang pic saya serentak malam 2 apik 2018, jalan tiket sudah bisa dibeli sekarang pic.twitter.com/fs5xcra475",Neutral,,
6028,yan_widjaya,amerika,"kenapa durasi kali #avengersinfinitywar ? 19 menit di bioskop indonesia saya di amerika , tidak ada pemotongan dari lsf. aku yang pic saya serentak malam 2 apik 20 jalan tiket sudah bisa cdibeli sekarang pic.twitter.com/ivxnklkmgj",Neutral,,
6029,yan_widjaya,amerika,"ada full tersukses neo at terlaris dan 20 di amerika , makan dunia? #beautyandthebeast ! full kluarga yg sudah malang disukai! - at naveen",Neutral,,
6030,yan_widjaya,amerika,"joint prod indonesia amerika pertama, lifelikepictures, jakarta-foxinternational, hollywood, trilogi #wirosableng212 malam syuting agust '17",Neutral,,
6031,yan_widjaya,amerika,"full terbaru matthew mcconaughey sek petualang amerika yg menambang mas di indonesia at dan 19 di rame kaliber ""gold"". main nita 2016",Positive,,
6032,yan_widjaya,amerika,besok bulan fauna indonesia melainkan hujan kali semua amerika yg ini menjelang terancam punah. cerita at besok at mas indian,Neutral,,
6033,yan_widjaya,amerika,@edoy @hansdavidian masalahnya jalan sih at katok amerika makan perfilman indonesia makan kehilangan orang katok handalnya! bangga at rugi?,Positive,,
6034,yan_widjaya,amerika,"kiri douglas katok baru amerika yg main 2 full at #spartacus , puyuh at tugu di flm, ah mas putar di sih at tahun sekarang putar bisa",Neutral,,
6035,yan_widjaya,amerika,bioskop di amerika akhir di 20 ibis 4 full baru srentak: #theinterview #intothewoods #bigeyes #unbroken,Neutral,,
6036,yan_widjaya,amerika,@syafruddinmoha nya federal bureau at investigation malang tugas penegak hukum di amerika serikat yg jangan disegani masyarakat!,Neutral,,
6037,yan_widjaya,amerika,"jalan nira cape jurnalis patriotik amerika yg menulis kebenarn, bertg-jwb an orang mbongkar kjahatn pic cape di pilpres! ayo wartawan pic",Positive,,
6038,ZUL_Hasan,jokowi,apresiasi kaki terhadap langkah-langkah tempat yang dilakukan pemerintah pasar dan daerah dalam mengatasi dan menangani korban bencana beserta sampai yang ditimbulkan @jokowi @pak_jk #amanatsidangtahunanmpr,Positive,completely supportive,
6039,ZUL_Hasan,jokowi,terasa kaki jogja kaki sampaikan at kehadiran apik presiden jokowi @jokowi at kaki presiden usus mall @pak_jk di siang tahun mal ini semua memperkuat energi legislatif dan eksekutif #amanatsidangtahunanmpr pic.twitter.com/0fu2tf3b6z,Positive,,
6040,ZUL_Hasan,jokowi,selamat berbahagia presiden @jokowi at keluarga untuk kelahiran dulu ke 2 teriring di semua menjadi putar yang sholihah. saat sekali untuk adinda kahiyang dan putrinya. amiin. https:/ instagram.com/p/bl64lacbee_/ pic.twitter.com/zawcgfqtnq,Positive,,
6041,ZUL_Hasan,jokowi,terasa kaki presiden @jokowi yg hadir di bung pasar bersama mal dari ini makan lengkap denganmu kehadiran lima syech kali jaber at ustadz @yusuf_mansur . #ramadhan bulan keberkahan. silaturrahmi malang menguatkan https:/ instagram.com/p/bjxcgh4bihd/ pic.twitter.com/rn0mjkpeha,Positive,,
6042,ZUL_Hasan,jokowi,berdua untuk wafatnya sek ignatius didit supriyadi ayam dari selvi ananda dan beda dari presiden @jokowi . teriring di semua keluarga yang ditinggalkan diberi ketabahan. semua upacara pemakaman dari ini berjalan lancar,Positive,,
6043,ZUL_Hasan,jokowi,alhamdulillah resepsi putar kaki di malam lancar. terasa kaki sudah berkenan hadir gak @jokowi apik saya ku rena at gak habibie #bersatu pic.twitter.com/cofyrlccul,Positive,,
6044,ZUL_Hasan,jokowi,3 sekarang adalah masanya kerja.kerja.kerja. seperti yang ditekadkan presiden jokowi di wal pemerintahannya #pidatoketuampr,Positive,,
6045,ZUL_Hasan,jokowi,at terasa kaki kepala presiden di @jokowi dan wapres usus mall @pak_jk at kehadirannya dalam siang tahun mal -adm- #pidatoketuampr,Positive,,
6046,ZUL_Hasan,jokowi,selamat malam apik presiden @jokowi .semoga lelah sekali menjaga dalam menunaikan adalah at di sisi sih hiruk makan berkah #presidenmilad pic.twitter.com/qcaftbwtwl,Positive,,
6047,ZUL_Hasan,jokowi,mal mendukung puyuh ikhtiar presiden @jokowi menjadikan tahun ini sebagai tahun untuk mengurangi kesenjangan #senasibsepenanggungan,Positive,,
6048,ZUL_Hasan,jokowi,"alhamdulillah presiden @jokowi sepakat at mengutamakan dialog, musyawarah at duduk bersama bicara di at ke at #dialogtanpabenci pic.twitter.com/zmknnldfnr",Positive,,
6049,ZUL_Hasan,jokowi,ada tanya yg disepakati dari pertrmuan mal at presiden @jokowi dari ini yang utama : komitmen at menjaga keutuhan bangsa #dialogtanpabenci pic.twitter.com/tagiwvcruv,Neutral,,
6050,ZUL_Hasan,jokowi,apresiasi saya at presiden jokowi at kabinet kerja yang memulai tahun 20 denganmu komitmen menghapus kesenjangan #amanatpancasila,Neutral,,
6051,ZUL_Hasan,jokowi,"presiden @jokowi adalah presiden kota semua jangan rena orang main yang berulah, presiden kota yang rena getahnya #amanatbangsa pic.twitter.com/2ar0ghssga",Positive,,
6052,ZUL_Hasan,jokowi,teriring malam at di selamat pulang tahun untuk apik presiden jokowi . semua lelah berikan keliatan at kemudahan dalam memimpin bangsa,Positive,,
6053,ZUL_Hasan,akses,"gubernur di jakarta akses baswedan menemui semua mal zulkifli hasan. agenda pertemuan melaporkan penegakan hukum reklamasi, penataan ibukota at persiapan pilpres 20 #belaumatbelarakyat *admin* http:/ instagram.com/p/bk1jjqnhhtq/ pic.twitter.com/y1lmv3pqiz",Neutral,leanly towards supportive,
6054,ZUL_Hasan,akses,"kemenangan akses and adalah kerja semua kerja kolosal untuk perubahan. kaki di dan percaya, ikhtiar perbaikan tau bule berhenti pic.twitter.com/3tvvvsbquc",Positive,,
6055,ZUL_Hasan,akses,evaluasi kemenangan akses and bersama pengurus di and pilkada jakarta adalah peneguhan jawa rakyatlah pemegang kedaulatan tertinggi pic.twitter.com/vetmy8ralv,Neutral,,
6056,ZUL_Hasan,akses,bersyukur pada lelah at keunggulan akses and di berbagai lembaga survey. ini kemenangan rakyat jakarta at kemenangan rakyat indonesia pic.twitter.com/kqcqxrv6gp,Positive,,
6057,ZUL_Hasan,akses,nonton #debatpilkadadki bareng pengurus di and denganmu ikhtiar at di nya lelah akses and mau wujudkan jakarta mau bersama #panokoce pic.twitter.com/ncysizjycx,Positive,,
6058,ZUL_Hasan,akses,denganmu mengucap bismillah seluruh adem dan siapa memenangkan akses and menjadi gubernur at kaki gubernur jakarta -adm- #panokoce pic.twitter.com/a7ytzizfge,Positive,,
6059,ZUL_Hasan,and,"pasti amanat nasional (pan) at prabowo - and (pas) makan terus meminta makan berbagai pikuk untuk agenda pasar indonesia yg lelah adil, makmur at berdaulat alhamdulillah terasa kaki untuk gagasan at makan dari pimpinan pasar @muhammadiyah #panprabowosandi #paspilihpan pic.twitter.com/8llcqv7kda",Positive,leanly towards supportive,
6060,ZUL_Hasan,and,bersama cape cawapres prabowo - and silaturrahim ke pimpinan pasar muhammadiyah. mohon tanya saudaraku semua @prabowo @sandiuno @muhammadiyah @haedarns #amanatprabowosandi pic.twitter.com/ml7e4viqvr,Neutral,,
6061,ZUL_Hasan,and,"kemenangan akses and adalah kerja semua kerja kolosal untuk perubahan. kaki di dan percaya, ikhtiar perbaikan tau bule berhenti pic.twitter.com/3tvvvsbquc",Positive,,
6062,ZUL_Hasan,and,evaluasi kemenangan akses and bersama pengurus di and pilkada jakarta adalah peneguhan jawa rakyatlah pemegang kedaulatan tertinggi pic.twitter.com/vetmy8ralv,Neutral,,
6063,ZUL_Hasan,and,bersyukur pada lelah at keunggulan akses and di berbagai lembaga survey. ini kemenangan rakyat jakarta at kemenangan rakyat indonesia pic.twitter.com/kqcqxrv6gp,Positive,,
6064,ZUL_Hasan,and,nonton #debatpilkadadki bareng pengurus di and denganmu ikhtiar at di nya lelah akses and mau wujudkan jakarta mau bersama #panokoce pic.twitter.com/ncysizjycx,Positive,,
6065,ZUL_Hasan,and,denganmu mengucap bismillah seluruh adem dan siapa memenangkan akses and menjadi gubernur at kaki gubernur jakarta -adm- #panokoce pic.twitter.com/a7ytzizfge,Positive,,
6066,ZUL_Hasan,prabowo,"pasti amanat nasional (pan) at prabowo - and (pas) makan terus meminta makan berbagai pikuk untuk agenda pasar indonesia yg lelah adil, makmur at berdaulat alhamdulillah terasa kaki untuk gagasan at makan dari pimpinan pasar @muhammadiyah #panprabowosandi #paspilihpan pic.twitter.com/8llcqv7kda",Positive,leanly towards supportive,
6067,ZUL_Hasan,prabowo,bersama cape cawapres prabowo - and silaturrahim ke pimpinan pasar muhammadiyah. mohon tanya saudaraku semua @prabowo @sandiuno @muhammadiyah @haedarns #amanatprabowosandi pic.twitter.com/ml7e4viqvr,Positive,,
6068,ZUL_Hasan,prabowo,"semua imam pasti gerindra prabowo subianto menemui semua mal - semua imam dan zulkifli jalan di widya chandra, jakarta sini (25/6) *admin* pic.twitter.com/pkhw6fz6rv",Neutral,,
6069,ZUL_Hasan,by,"bincang harga bersama gak by senang situasi kebangsaan kota dari dari ini kaki sepakat, pilpres 20 lelah dari sekedar kontestasi, sapi harga di jalan mau at indonesia yg lelah naik semua tugas berikan yang terbaik untuk bangsa https:/ instagram.com/p/bk2dubchbgi/ pic.twitter.com/c5krwr8ayy",Positive,completely supportive,
6070,ZUL_Hasan,by,"ketemu gak @sbyudhoyono at ku and di pekanbaru. di beberapa pilkada saya at gak by berbeda pilihan. sapi saya percaya pilkada itu kompetisi bersama and bangsa. jangan ada fitnah, benci, apalagi memecah lelah pilhan bule beda murah putar kota saya https:/ instagram.com/p/bkry9nlhv01/ pic.twitter.com/e3xbgcquti",Positive,,
6071,ZUL_Hasan,by,rasanya baru kiri tengah siapa mie di acara gak by . kota kehilangan sisi mau puyuh talenta.damai at mie di sisi-nya #ripmikemohede,Neutral,,
6072,ZUL_Hasan,by,alhamdulillah dari ini menghadiri undangan bung pasar bersama dari presiden ke 6 di saudaraku gak by di cikeas pic.twitter.com/uywu1fgfet,Positive,,
6073,ZUL_Hasan,zulkifli jalan,"gubernur di jakarta akses baswedan menemui semua mal zulkifli jalan . agenda pertemuan melaporkan penegakan hukum reklamasi, penataan ibukota at persiapan pilpres 20 #belaumatbelarakyat *admin* http:/ instagram.com/p/bk1jjqnhhtq/ pic.twitter.com/y1lmv3pqiz",Neutral,neutral,
6074,ZUL_Hasan,zulkifli jalan,malam bikers ! malam sate aspal !.ketua mal zulkifli jalan menghadiri jalan di jalan bareng bikers motor pasar dari berbagai komunitas di gedung mal di #bikersjagamerahputih pic.twitter.com/evzqhnmbch,Neutral,,
6075,ZUL_Hasan,zulkifli jalan,malam bikers ! malam sate aspal semua mal zulkifli jalan pimpin rombongan bikers motor pasar menuju gedung mal untuk menggelar hahal di jalan #bikersjagamerahputih *admin* pic.twitter.com/htglc4txig,Neutral,,
6076,ZUL_Hasan,saya kalo,selamat pulang tahun at sahabat at senior kaki and saya kalo . teriring di semua and sepanjang usus at terus berkarya at bangsa #sahabat,Positive,completely supportive,
6077,ZUL_Hasan,malam,"ke ahmad jalan mengajarkan kota pentingnya memahami jalan perubahan dalam malam . malam itu modern, mau dan adaptif denganmu perkembangan zaman. malam yang mandiri, yang sendiri di at saya sendiri #muktamarimmxviii pic.twitter.com/wkejg1lg2n",Positive,completely supportive,
6078,ZUL_Hasan,malam,"menghadiri pembukaan saat kerja nasional persatuan tarbiyah islamiyah (tarbiyah - perti) di bandar lampung bersama wapres usus mall semua dakwah malam yang damai, terus dan mempersatukan semakin mendapat tempat di at masyarakat https:/ instagram.com/p/blxci8fbe-3/ pic.twitter.com/mkidqyljmx",Positive,,
6079,ZUL_Hasan,malam,"terasa kaki @tvonenews yg sekali ngisi akhir makan denganmu tayangan dakwah malam yg damai, rame at puyuh jalan kebaikan @damai_tvone @karniilyas #damaiindonesiaku pic.twitter.com/nqvp1kkcbu",Positive,,
6080,ZUL_Hasan,malam,silaturrahmi itu mendekatkan. ayam tau ada lagi kebencian. bangsa pasar itu malang menguatkan. tahun politik ayo jawa persatuan silaturrahmi berbagai mas malam at itu itu aktivis perempuan #semogaberkah https:/ instagram.com/p/blm6aoghbw2/ pic.twitter.com/gatc57kq8r,Neutral,,
6081,ZUL_Hasan,malam,"at malam radikal? jalan alamat itu dakwah malam itu damai, mal at kekinian ke #belaumatbelarakyat @shamsiali2 @netizentofa @mkhumaini @ratikacahya https:/ instagram.com/p/bkwf3byb_fx/ pic.twitter.com/vcfafqu8bh",Positive,,
6082,ZUL_Hasan,malam,"ketika terorisme dari ini stigmanya kota dilekatkan pada malam , ini harusnya hadir tegaskan jawa ummat malam indonesia justru sudah khatam mal toleransi alhamdulillah ketempatan di dan murah bung bersama pengurus ini @icmipusat https:/ instagram.com/p/bjm_anmhpum/ pic.twitter.com/fhfnwmw7fk",Positive,,
6083,ZUL_Hasan,malam,"weekend temen semangat. bareng @fahiraidris at itu itu aktivis persatuan qanita malam . ayo bersama beda rakyat, beda ummat #amanat pic.twitter.com/o5epwxkgkx",Positive,,
6084,ZUL_Hasan,malam,"#jumatberkah bersama itu itu lewat aktivis berbagai organisasi qanita malam . kartini sudah merintis jalan perjuangan, sekarang waktunya berjuang di jalan politik untuk membela gak gak perempuan memuliakan perempuan, memajukan peradaban https:/ instagram.com/p/bid4y_pburc/ pic.twitter.com/wmowgsypka",Neutral,,
6085,ZUL_Hasan,malam,"dakwah walisongo adalah dakwah yg damai. merangkul tidak memukul. mengenalkan malam sebagai nita yg menumbuhkan, bulan benci yg meniadakan apik tugas dakwah senang ampel ke masjid rahmi kerang kuning surabaya #sowanjatim https:/ instagram.com/p/bhocldehd0k/ pic.twitter.com/vxwhkvmyn4",Positive,,
6086,ZUL_Hasan,malam,menuju indonesia intoleran itu jalan alamat. menuju malam sebagai radikal itu jalan paham. ayo bareng jalan stigma itu ! #khatamtoleransi silaturrahmi bareng ke niar sanusi dan segenap malam lima di pondok pesantren lelah adalah bogor https:/ instagram.com/p/bg24zkbhumz/ pic.twitter.com/2dmzaekriu,Positive,,
6087,ZUL_Hasan,malam,"selamat dari lagi ke 2 @nahdlatululama . alhamdulillah rena kerang mas mas malam , toleransi dan demokrasi indonesia di nonton untuk punya #harlah92nu pic.twitter.com/onnhk5rcad",Positive,,
6088,ZUL_Hasan,malam,"terasa kaki at zaytun untuk semangat at sambutan hangatnya . ayo makan malam denganmu ilmu, mal dan persatuan. malam yang teduh, sapi tetap telur pada prinsip #semuasaudara pic.twitter.com/u6jjeslmfk",Positive,,
6089,ZUL_Hasan,kristen,kompaknya itu itu persatuan qanita kristen indonesia kalo kompak begini yang aku domba pasti night dari #berbedatapisatu https:/ instagram.com/p/bgv6jjthy5q/ pic.twitter.com/pmdgwwnpof,Positive,completely supportive,
6090,ZUL_Hasan,kristen,"dari makan merajut persaudaraan. dialog bareng tokoh2 kristen di sumut. jalan politik memisahkan, biarkan pancasila kembali mempersatukan pic.twitter.com/ekuwyopnj0",Positive,,
6091,ZUL_Hasan,kristen,"di at yg mayoritas kristen , semua dari nya orang muslim. tidak ada adalah dan tetap harmonis dalam keberagaman #amanatkeberagaman",Positive,,
6092,ZUL_Hasan,kristen,bersama civitas mahasiswa universitas kristen indonesia tomohon sulawesi putar yg putar bisa . pic.twitter.com/969zdcsp3f,Positive,,
6093,ZUL_Hasan,kristen,sosialisasi 4pilar mal di di universitas kristen indonesia tomohon sulawesi putar pic.twitter.com/67oy2ihv1v,Neutral,,
6094,ZUL_Hasan,hindu,"selamat dari saya nyepi untuk saudara2ku ummat hindu . dalam sunyi, semua kota dapatkan makan hiruk yang hakiki. dari dalam harmoni, kebaikan dalam persatuan #tahunbarusaka1940 pic.twitter.com/sjfrsxjybf",Positive,completely supportive,
6095,ZUL_Hasan,hindu,semua jawa kembali sapi dalam kebaikan. selamat dari saya nyepi saudaraku ummat hindu yang merayakan. bersama saya kota jawa kebhinnekaan pic.twitter.com/fcn9ph84h9,Positive,,
6096,ZUL_Hasan,buddha,membela rohingya bulan berarti menyalahkan at buddha . di indonesia malam at buddha saya mengecam pembantaian ini adalah kemanusiaan,Positive,completely supportive,
6097,ZUL_Hasan,katok,"10 saya makan demikian tanya putar lagi pemeluk ayam katok , protestan, hindu, sudah dan yang lainnya #menjahitkembalimerahputih",Positive,completely supportive,
6098,ZUL_Hasan,ini,"sapi ketemu parlemen ini , pimpinan mal di menuju istana negara untuk silaturrahim denganmu presiden @jokowi pic.twitter.com/ibpdtg9xok",Neutral,neutral,
6099,ZUL_Hasan,tionghoa,"gembira dalam perbedaan bersama saudara2ku paguyuban sosial harga tionghoa indonesia (psmti). apapun pasar belakangmu, mau adalah saudaraku #kitaindonesia pic.twitter.com/edznpjxavq",Neutral,completely supportive,
6100,ZUL_Hasan,tionghoa,"bersama rekan2 pengurus baru perhimpunan indonesia tionghoa toleransi temukan tempat terbaiknya di negeri ini ketika perbedaan di kekuatan, bulan penghalang #kitaindonesia pic.twitter.com/rpoelulilr",Positive,,
6101,ZUL_Hasan,tionghoa,bersama rekan2 tionghoa dari klenteng dan siang pic di tulang toleransi temukan tempat terbaiknya di indonesia.ayo dijaga saya #respect pic.twitter.com/ylthwpiu11,Positive,,
6102,ZUL_Hasan,tionghoa,"indahnya bersama dalam keberagaman : di malam bersama temen paguyuban tionghoa , sore ini bersama rekan2 di persatuan tarbiyah islamiyah pic.twitter.com/cirulonl47",Positive,,
6103,ZUL_Hasan,tionghoa,"kepala temen tionghoa saya mengajak, dari kota jawa keberagaman. hindari menyerang keyakinan orang main berdampingan malang menghormati pic.twitter.com/oq5bdhkgo0",Negative,,
6104,ZUL_Hasan,tionghoa,bersama sdr2ku paguyuban harga tionghoa indonesia di batam. saya tegaskan : siapapun punya gak yg saya di republik ini at di apapun ! pic.twitter.com/r9j2kri7ky,Positive,,
6105,ZUL_Hasan,tionghoa,dari ini hadir di 2 acara berbeda : forum siapa tionghoa at rahmi indahnya bersama dalam keberagaman #negeriku pic.twitter.com/uvovsoqcxi,Positive,,
6106,ZUL_Hasan,indonesia,dari dari menjelang peringatan kemerdekaan indonesia ke-73 ini menjadi tanggung jawa sejarah lagi kota untuk meluruskan ayam bangsa. bangsa yang di dan murah di at tanahnya sendiri bangsa yg sendiri di at nita tanya sendiri #amanatsidangtahunanmpr pic.twitter.com/d2bsqydo6k,Positive,,
6107,ZUL_Hasan,indonesia,"di siang tahun di kaki jogja mengajak untuk mendoakan saudara2 kota di seluruh indonesia yang terkena musibah, khususnya korban semua cuma di lombok at #amanatsidangtahunanmpr",Neutral,,
6108,ZUL_Hasan,indonesia,"pasti amanat nasional (pan) at prabowo - and (pas) makan terus meminta makan berbagai pikuk untuk agenda pasar indonesia yg lelah adil, makmur at berdaulat alhamdulillah terasa kaki untuk gagasan at makan dari pimpinan pasar @muhammadiyah #panprabowosandi #paspilihpan pic.twitter.com/8llcqv7kda",Positive,,
6109,ZUL_Hasan,indonesia,bicara di @kompastv senang persiapan siang tahun mal 16 agustus at peringatan 3 tahun kemerdekaan indonesia . mohon di semua semua persiapan lancar at hasil dari siang tahun mal ini memberi manfaat untuk bangsa. tahun politik tetap jawa persatuan ! pic.twitter.com/1s9ikv6oum,Neutral,,
6110,ZUL_Hasan,indonesia,bicara di kompas at senang persiapan siang tahun mal 16 agustus at peringatan 3 tahun kemerdekaan indonesia . mohon di semua semua persiapan lancar at hasil dari siang tahun mal ini memberi manfaat untuk bangsa. tahun politik tetap jawa persatuan !,Neutral,,
6111,ZUL_Hasan,indonesia,"terasa kaki garuda murah indonesia bersama dalam kebanggaan yang saya target selanjutnya siang games. indonesia juara, indonesia optimis ! #timnasday pic.twitter.com/ik8ygmjihq",Positive,,
6112,ZUL_Hasan,indonesia,selamat bermuktamar immawan at immawati dari seluruh indonesia . kaki ronde mahasiswa yang menjadi malam at at siapa rakyatnya #muktamarimmxviii @dppimm pic.twitter.com/9yic26gjnl,Positive,,
6113,ZUL_Hasan,indonesia,panas saya bareng 000 lelah petani at harga lampung baru sekaligus resmikan kampung kaki ibis jalan kaki indonesia terbaik di punya #seduhkopilokal http:/ instagram.com/p/blhdppwfytq/ pic.twitter.com/madlbbhyfz,Positive,,
6114,ZUL_Hasan,indonesia,indonesia bangga pada mal muhammad zohri. jawa punya lagi 10 meter ku 20 mengalahkan amerika at negara pasar main mencetak rekor baru dan fa sempurnakan kemenangannya denganmu sujud syukur terasa kaki zohri #merahputihmenang pic.twitter.com/yobghcg94p,Positive,,
6115,ZUL_Hasan,malaysia,diskusi harga bersama di mahathir mohamad @chedetofficial . yang beliau sampaikan berulang2 adalah pentingnya menjadi negeri berdaulat terasa kaki di at kemenanganmu di malaysia menginspirasi tanya orang di indonesia malam dari sahabat serumpun https:/ instagram.com/p/bkm4bixbccj/ pic.twitter.com/qokmju6ls4,Positive,neutral,
6116,ZUL_Hasan,malaysia,indonesia at malaysia . segenap di untuk garuda murah ayo indonesia #timnasday #ayoindonesiabisa pic.twitter.com/hjmghkweco,Neutral,,
6117,ZUL_Hasan,malaysia,menerima kunjungan penasihat kerajaaan malaysia at sore utama mas yatim. semua kerjasama setara indonesia - malaysia makan at #sahabat pic.twitter.com/z0pohpguwo,Positive,,
6118,ZUL_Hasan,malaysia,srlamat dari nasional untuk malaysia . semua hubungan setara indonesia - malaysia bisa terus malang memberi manfaat pic.twitter.com/u4dl3tqmfb,Positive,,
6119,ZUL_Hasan,malaysia,hadir dalam diskusi paparan mengenai pembangunan di malaysia . pic.twitter.com/le7yarwup6,Neutral,,
6120,ZUL_Hasan,malaysia,alhamdulillah saat bersilahturrahmi and diaspora malaysia . pic.twitter.com/ntqadmc8tw,Positive,,
6121,ZUL_Hasan,malaysia,"siang ini st kunjungan ke perdana menteri malaysia at at dari mohd naik itu razak di gedung parlemen malaysia , pic.twitter.com/cxp9vm5nu5",Neutral,,
6122,ZUL_Hasan,malaysia,at untuk itu rekayasa sosial lagi pemerintah malaysia terus dilakukan ayam tercipta kesetaraan.,Neutral,,
6123,ZUL_Hasan,malaysia,at ceritanya saya tempat ketemu denganmu perdana menteri malaysia naik itu razak saat murah bersama keluarga,Neutral,,
6124,ZUL_Hasan,singapura,#jumatberkah meeting produktif bersama kaki perdana menteri singapura at neo dubes singapura at sahabat2 anggota dari kerjasama indonesia singapura harga dalam sisi setara at malang menguntungkan. pic.twitter.com/6pmvux6snf,Positive,leanly towards supportive,
6125,ZUL_Hasan,singapura,dari kota makan pada atlet kota yg senang bertanding di sek rame singapura semua saat mendulang mas untuk indonesia,Neutral,,
6126,ZUL_Hasan,singapura,"terus berdua at kepergian besok pasar singapura , ke khas dewi pencapaian di kepemimpinannya jangan menginspirasi pic.twitter.com/ufdnpvtnjf",Positive,,
6127,ZUL_Hasan,singapura,"singapura protes adalah ayam pantes,wajar at sebagai tetangga sahabat sampaikan di harga yg tempat",Neutral,,
6128,ZUL_Hasan,amerika,"mau punya tanya potensi mau putar bisa ada buffon siapa baru berusia at tahun sapi di jawa punya karate di belgia. ada jogja kesini pebasket mau yg makan berangkat ke amerika dari riau, buatlah indonesia bangga ! semangat https:/www. instagram.com/p/becn8knbn4q/ pic.twitter.com/tbld1f2qdk",Neutral,neutral,
6129,ZUL_Hasan,amerika,malam ini nonton bulan terbelah di lagi amerika 2 bareng makan pasar . selamat terakhir makan nya temen temen semua pic.twitter.com/hbxaej8mfm,Neutral,,
6130,ZUL_Hasan,ibis,tris di kaki nira : jangan cape . bersama anggota ibis (ikatan sapi istri sate dilarang malang mendahului #kutahuyangkaumau pic.twitter.com/8lagnaekyr,,,"remarks: the ISIS in this context does not refers to the Islamic State of Iraq and Syria, but it stands for Husband and Wife relationship"
6131,ZUL_Hasan,ibis,saya jelaskan terkait terjadinya terus kemarin. malam yang menjadi korban at terus ibis,Negative,completely opposing,
6132,ZUL_Hasan,at,semalaman menikmati liburan mbah sengggigi lagi ini lanjut ke newmon sek terus ke sadana lombok telur melihat at dan at,Neutral,neutral,
6133,ZUL_Hasan,at,semalaman menikmati liburan mbah senggigi lagi ini meninjau tambang newmon sek last ke sadana lombok telur meninjau at dan at,Neutral,,
6134,ZUL_Hasan,ke,5 saya menyerahkan sepenuhnya penanganan akses ini kepala ke . saya percaya ke makan bertindak professional,Positive,completely supportive,
6135,ZUL_Hasan,ke,"saudaraku semua terkait at ke di lampung selatan, saya sampaikan beberapa mal berikut",Neutral,,
